,accuracy,confusion,datetime,execution_time,f1,model,precision,recall,test_time,train_size
0,0.782,"[[  6   0   0   0   0   0]
 [  3 134  20   5  16  24]
 [  0   4  57   0   5   6]
 [  0   0   9  60   1   1]
 [  0   0   7   0  59   7]
 [  0   0   1   0   0  75]]",2019-04-01 16:04:54.847449,0.04416227340698242,0.7862032971884142,svm_linear,0.7598754895180507,0.8491941181968151,0.004571437835693359,1000
0,0.834,"[[  7   0   0   0   0   0]
 [  2 136  15   4  10  13]
 [  0   2  63   3   5   5]
 [  0   0   8  57   2   0]
 [  0   0   7   1  63   4]
 [  0   0   1   0   1  91]]",2019-04-01 16:04:54.969716,0.10543966293334961,0.8362879780740515,svm_linear,0.8155847298876943,0.8720814592600822,0.004535675048828125,2000
0,0.856,"[[  7   0   0   0   0   0]
 [  2 136  15   2   9  10]
 [  0   2  65   2   3   6]
 [  0   0   6  61   1   0]
 [  0   0   7   0  67   5]
 [  0   0   1   0   1  92]]",2019-04-01 16:04:55.133890,0.14472317695617676,0.8577151578758068,svm_linear,0.8390926183634692,0.8898043370571913,0.004656791687011719,3000
0,0.868,"[[  7   0   0   0   0   0]
 [  2 137  17   2   7  12]
 [  0   1  63   1   2   1]
 [  0   0   7  62   1   1]
 [  0   0   7   0  70   4]
 [  0   0   0   0   1  95]]",2019-04-01 16:04:55.362341,0.20856308937072754,0.8679453655760846,svm_linear,0.8499159693726254,0.9045836980812618,0.004785776138305664,4000
0,0.874,"[[  7   0   0   0   0   0]
 [  2 137  18   2   6   9]
 [  0   1  64   1   4   1]
 [  0   0   6  62   1   1]
 [  0   0   6   0  68   3]
 [  0   0   0   0   2  99]]",2019-04-01 16:04:55.648261,0.266082763671875,0.8722457268353203,svm_linear,0.8534734976953161,0.9062989935294091,0.004737138748168945,5500
