,accuracy,confusion,datetime,execution_time,f1,model,precision,recall,test_time,train_size
0,0.87,"[[  7   1   0   0   0   0]
 [  2 130  14   1   3   3]
 [  0   5  63   5   5   4]
 [  0   0   5  58   0   0]
 [  0   1   9   1  73   2]
 [  0   1   3   0   0 104]]",2019-04-04 12:18:53.700291,191.7038083076477,0.8590978767743378,lstm,0.8506526286253804,0.8709001630735695,15.21117639541626,1000
0,0.904,"[[  7   0   0   0   0   0]
 [  2 127  10   0   1   3]
 [  0   8  76   4   6   1]
 [  0   0   1  61   0   0]
 [  0   1   5   0  74   2]
 [  0   2   2   0   0 107]]",2019-04-04 12:24:59.857259,351.0344502925873,0.9011849865366367,lstm,0.8842537852317482,0.9230643073680054,14.882846355438232,2000
0,0.918,"[[  6   0   0   0   0   0]
 [  3 132   7   0   4   2]
 [  0   4  75   3   1   1]
 [  0   0   5  62   1   0]
 [  0   1   6   0  75   1]
 [  0   1   1   0   0 109]]",2019-04-04 12:33:50.987804,516.5831904411316,0.8976588019023041,lstm,0.8775724326510362,0.9303516967407824,14.299800872802734,3000
0,0.908,"[[  6   0   0   0   0   0]
 [  3 129   8   0   2   2]
 [  0   7  77   3   3   4]
 [  0   0   2  61   0   0]
 [  0   0   7   1  76   2]
 [  0   2   0   0   0 105]]",2019-04-04 12:45:10.370732,664.7324914932251,0.8919821080759177,lstm,0.8710891491258916,0.9247109298675044,14.38883090019226,4000
0,0.93,"[[  7   0   0   0   0   0]
 [  2 136  10   1   5   1]
 [  0   1  75   2   0   2]
 [  0   0   4  62   0   1]
 [  0   0   2   0  76   0]
 [  0   1   3   0   0 109]]",2019-04-04 13:00:09.922676,883.59916639328,0.9208945271068626,lstm,0.9029794822126752,0.9465422055729245,15.711451530456543,5500
