,accuracy,confusion,datetime,execution_time,f1,fold,model,precision,recall,test_time,train_size
0,0.748,"[[34  2  1  1  2  1  1]
 [ 0 30  1  2  6  3  9]
 [ 0  0 53  0  0  3  1]
 [ 0  2  0  1  0  0  0]
 [ 0  0  0  1 11  4  1]
 [ 1  2  1  1  4 15  2]
 [ 0  2  0  1  5  3 43]]",2019-04-01 16:47:37.117093,0.004907846450805664,0.643492213278716,2,svm_linear,0.6449532081435114,0.6687421707324405,0.0005848407745361328,200
0,0.784,"[[33  0  1  2  0  1  0]
 [ 2 41  3  1  5  4  0]
 [ 0  1 53  0  1  2  0]
 [ 0  2  0  1  0  1  0]
 [ 0  0  0  1  9  7  0]
 [ 1  3  1  0  3 13  4]
 [ 0  0  0  1  5  2 46]]",2019-04-01 16:47:37.138004,0.004568815231323242,0.6613296973818434,3,svm_linear,0.6591577919247064,0.6721604181422844,0.0005738735198974609,200
0,0.744,"[[31  2  2  0  1  2  2]
 [ 0 41  3  1  2  8  5]
 [ 0  0 49  1  0  2  1]
 [ 0  0  0  0  0  0  0]
 [ 1  0  0  1 11  3  1]
 [ 3  1  4  2  7 17  2]
 [ 0  2  0  3  0  2 37]]",2019-04-01 16:47:37.159472,0.004502296447753906,0.6217348479188889,4,svm_linear,0.6309270109843037,0.6204359674115502,0.0005693435668945312,200
0,0.752,"[[34  1  0  1  0  2  0]
 [ 2 42  1  0  4  2  2]
 [ 0  1 45  0  0 11  0]
 [ 0  2  1  1  0  0  0]
 [ 0  2  0  0 13  6  2]
 [ 1  0  2  0  2  9  0]
 [ 0  3  0  4  4  6 44]]",2019-04-01 16:47:37.180124,0.003977537155151367,0.6422817741397416,5,svm_linear,0.6513380574657258,0.6651499094393994,0.00060272216796875,200
0,0.752,"[[31  0  1  0  0  2  0]
 [ 0 46  1  2  4  4  9]
 [ 1  1 47  0  0  5  1]
 [ 0  1  0  1  0  1  0]
 [ 0  0  0  1 15  8  0]
 [ 2  0  2  2  3  9  1]
 [ 0  1  1  0  4  4 39]]",2019-04-01 16:47:37.201585,0.004587888717651367,0.6495034621477723,6,svm_linear,0.6501004837499434,0.6701736812291561,0.0005869865417480469,200
0,0.728,"[[33  2  0  1  0  5  1]
 [ 0 42  3  2  3  6  1]
 [ 0  1 48  0  1  6  1]
 [ 0  0  0  0  0  0  0]
 [ 0  0  1  1  7  3  1]
 [ 0  2  0  0  5  8  1]
 [ 1  3  1  3  8  5 44]]",2019-04-01 16:47:37.222849,0.004204511642456055,0.5718619813593563,7,svm_linear,0.5926141007738552,0.5828637527885647,0.0005650520324707031,200
0,0.756,"[[35  4  1  1  1  1  0]
 [ 0 34  3  1  1  3  2]
 [ 0  1 52  0  1  1  0]
 [ 0  0  0  0  0  0  0]
 [ 0  1  1  1  8  7  1]
 [ 2  2  4  1  2 15  2]
 [ 0  2  0  2  6  6 45]]",2019-04-01 16:47:37.245302,0.005159139633178711,0.6097065311347837,8,svm_linear,0.6209614744558661,0.6038010202685615,0.0005691051483154297,200
0,0.752,"[[36  0  1  1  1  0  0]
 [ 1 36  5  4  3  9  3]
 [ 0  0 49  0  0  1  1]
 [ 0  0  0  1  0  0  0]
 [ 0  1  2  1  7  5  2]
 [ 1  2  2  2  0 13  3]
 [ 0  2  0  0  7  2 46]]",2019-04-01 16:47:37.267718,0.004421710968017578,0.6332485538526446,9,svm_linear,0.632231806544811,0.7478784278973613,0.0006344318389892578,200
0,0.78,"[[22  1  0  0  0  1  0]
 [ 0 17  0  0  1  0  3]
 [ 0  0 34  0  0  3  1]
 [ 0  0  1  0  0  0  0]
 [ 2  0  1  1  5  4  1]
 [ 0  0  2  0  3  9  0]
 [ 0  2  0  2  2  2 30]]",2019-04-01 16:47:37.297888,0.007485866546630859,0.6297205935897973,0,svm_linear,0.6352537187123654,0.6300572860723237,0.0055844783782958984,300
0,0.8333333333333334,"[[25  2  0  0  0  0  1]
 [ 0 33  1  0  1  1  1]
 [ 0  0 27  0  0  0  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  1  7  1  1]
 [ 0  2  2  3  3  7  2]
 [ 0  0  0  0  3  0 26]]",2019-04-01 16:47:37.321470,0.00672602653503418,0.6760937913370882,1,svm_linear,0.7011970495841464,0.678531687359792,0.0004317760467529297,300
