,accuracy,confusion,datetime,execution_time,f1,model,precision,recall,test_time,train_size
0,0.7575757575757576,"[[  0  21   0   0   0   0]
 [  0 123  50  13   9  30]
 [  0  33  72  16  13  30]
 [  0  56  14 275   4   2]
 [  0   9   6   4 220   7]
 [  0   7   2   0   2 335]]",2019-04-01 16:05:03.770018,0.05134105682373047,0.6008565462193848,svm_linear,0.600522956909538,0.6052806459935555,0.025630712509155273,1000
0,0.7634885439763488,"[[  0  21   0   0   0   1]
 [  0 114  46   5   8  21]
 [  0  37  67  22   9  20]
 [  0  64  15 276   7   4]
 [  0   8  13   3 222   4]
 [  0   5   3   2   2 354]]",2019-04-01 16:05:04.044172,0.22532200813293457,0.5988118506351524,svm_linear,0.5984353188779726,0.6048664009842244,0.02567577362060547,2000
0,0.7782705099778271,"[[  0  21   0   0   1   1]
 [  0 103  36   5   5  18]
 [  0  35  79  16   8  12]
 [  0  75  15 281   5   3]
 [  0   9  12   3 223   3]
 [  0   6   2   3   6 367]]",2019-04-01 16:05:04.422774,0.32711291313171387,0.6129518624588032,svm_linear,0.6137021303156541,0.6220978504183365,0.02556300163269043,3000
0,0.7797487065779749,"[[  0  22   0   0   0   0]
 [  0  99  36   5  10  19]
 [  0  34  76  13   7   9]
 [  0  81  14 286   5   1]
 [  0   8  17   2 220   1]
 [  0   5   1   2   6 374]]",2019-04-01 16:05:04.884717,0.41065192222595215,0.6108915808993926,svm_linear,0.6111298193743272,0.6204322990530244,0.025222063064575195,4000
0,0.7775314116777532,"[[  0  23   0   0   0   0]
 [  0  98  33   5  10  23]
 [  0  28  79  10   5   8]
 [  0  88  14 287   7   1]
 [  0   8  16   4 220   4]
 [  0   4   2   2   6 368]]",2019-04-01 16:05:05.459525,0.5210127830505371,0.6126855038180802,svm_linear,0.6119985755700845,0.6244770895351518,0.026993751525878906,5500
