,accuracy,confusion,datetime,execution_time,f1,model,precision,recall,test_time,train_size
0,0.846,"[[  7   0   0   0   0   0]
 [  2 125  17   0   1   3]
 [  0   8  56   5   2   2]
 [  0   0   6  57   2   0]
 [  0   2  13   3  72   2]
 [  0   3   2   0   4 106]]",2019-04-03 17:01:39.497718,197.68582224845886,0.8431503562139536,lstm,0.8305307705392027,0.8654981308793102,13.463043451309204,1000
0,0.896,"[[  8   0   0   0   0   0]
 [  1 127  10   0   3   6]
 [  0   7  72   3   2   0]
 [  0   0   5  61   0   0]
 [  0   2   5   1  75   2]
 [  0   2   2   0   1 105]]",2019-04-03 17:07:54.247496,360.8670709133148,0.9030015847396745,lstm,0.8947878658300561,0.9137048758897498,13.642065525054932,2000
0,0.894,"[[  7   2   0   0   0   0]
 [  2 126   5   1   2   3]
 [  0   6  71   3   1   2]
 [  0   0   2  60   0   0]
 [  0   2  14   1  77   2]
 [  0   2   2   0   1 106]]",2019-04-03 17:16:54.602045,526.3777346611023,0.8751919859282821,lstm,0.8763146182245817,0.877409084740135,13.73871898651123,3000
0,0.902,"[[  7   1   0   0   0   0]
 [  2 129  10   0   2   2]
 [  0   6  71   3   3   1]
 [  0   0   3  61   0   1]
 [  0   1   7   1  75   1]
 [  0   1   3   0   1 108]]",2019-04-03 17:28:33.590734,685.0527443885803,0.8884618678034788,lstm,0.8813365353644075,0.897743326613213,13.696227550506592,4000
0,0.932,"[[  7   1   0   0   0   0]
 [  2 131   9   0   2   2]
 [  0   3  78   1   1   0]
 [  0   0   1  64   1   0]
 [  0   1   4   0  76   1]
 [  0   2   2   0   1 110]]",2019-04-03 17:43:45.644852,897.8252956867218,0.9169912350003316,lstm,0.9088631151877427,0.9275112145395448,13.98887038230896,5500
