,accuracy,confusion,datetime,execution_time,f1,f1_train,mcc,model,precision,recall,run,test_time,train_size
0,0.7049666419570052,"[[  0  26   1   0   0   0]
 [  0  90  29   7  12  28]
 [  0  31  64  12  10  20]
 [  0  77  26 283  18  17]
 [  0  17  11   2 200  25]
 [  0   8  13   3   5 314]]",2019-08-20 17:14:17.627774,0.8307650089263916,0.5512365998784984,1.0,0.6295322956478693,svm,0.5535447641993375,0.5635494343387536,1,0.004609346389770508,1000
0,0.7472201630837657,"[[  0  27   1   0   0   0]
 [  0  90  22   7   5  18]
 [  0  40  80  12  11  15]
 [  0  76  20 281  17   8]
 [  0  11  13   3 205  11]
 [  0   5   8   4   7 352]]",2019-08-20 17:14:19.377584,1.6967909336090088,0.5875921906891342,1.0,0.682927864914045,svm,0.5900554345887633,0.603154752982125,1,0.004639863967895508,2000
0,0.7724240177909563,"[[  0  29   1   0   0   0]
 [  0  89  21   7   4  13]
 [  0  29  90   9   6  15]
 [  0  85  14 285  10   3]
 [  0  15  12   5 215  10]
 [  0   2   6   1  10 363]]",2019-08-20 17:14:22.441032,2.9857680797576904,0.6114972245733471,0.9934929419088835,0.7152812091425137,svm,0.6144723921639662,0.6288212894481096,1,0.006237506866455078,3000
0,0.7702001482579689,"[[  0  30   0   1   0   0]
 [  0  89  21   7   3  13]
 [  0  27  86  11   6  12]
 [  0  85  20 283  12   6]
 [  0  12  11   4 217   9]
 [  0   6   6   1   7 364]]",2019-08-20 17:14:26.491747,3.9683377742767334,0.6094233152645085,0.9905677806338714,0.7126093077713297,svm,0.6105300716760731,0.6295792077785313,1,0.0054531097412109375,4000
0,0.7790956263899185,"[[  0  33   1   1   0   1]
 [  0  88  21   6   6  13]
 [  0  30  93  12   7  13]
 [  0  87  14 284  10   4]
 [  0   8  13   3 216   3]
 [  0   3   2   1   6 370]]",2019-08-20 17:14:32.053510,5.467077970504761,0.6188096518700026,0.990592414596982,0.7244264587643621,svm,0.6203004430660338,0.6376618571425742,1,0.004736661911010742,5500
